 1.832582   1.686103   1.739794   1.743794   1.793607         0         0         1         1         1         1        16        16        16        16        16         0         0         0         0         0  
 2.169054   1.933463   2.080901   2.041935   2.173404         0         0         1         1         1         0        16        16        16        16        16         1         1         1         1         1  
 2.209373   2.087415   2.216886   2.121889   2.194187         0         0         0         0         1         0        12        12        12        12        12         1         1         1         0         1  
  2.00148   2.169559   2.052763   2.121889   2.182364         0         0         0         0         0         0        14        14        14        14        14         1         1         1         1         1  
 1.871802   1.867536   1.850506   1.285559   2.133623         0         0         1         1         1         0        13        14        14        15        15         1         1         1         1         1  
 1.862529   1.761353   1.869252   1.877715   2.582861         1         1         1         1         1         1        12        12        12        12        12         1         1         1         1         1  
 1.832582   2.119015   2.120566   2.186961   2.241063         0         0         0         0         0         0        12        12        12        12        12         1         1         1         0         1  
  1.20896   1.972897   1.271415   1.493814   1.950261         0         0         0         0         0         1        11        11        11        11        11         1         1         1         1         1  
 2.069391   2.088604   2.225927   2.487065   2.451036         0         0         0         0         0         1        12        12        12        12        12         1         1         1         1         1  
 2.169054   2.548011   2.225927   2.103579   2.108332         0         0         0         0         0         1        11        11        11        11        11         1         1         1         1         1  
 2.445819   2.402946   2.619994   2.535503   2.768387         0         0         0         0         0         1        12        12        12        12        12         1         1         1         1         1  
  1.86408   1.903904   1.810411   2.282271   2.268714         0         0         0         0         0         1        12        12        12        12        12         1         1         1         1         1  
 .7839016   1.298244   1.592934   2.121889   1.703401         0         0         0         1         1         1        12        12        12        12        12         1         1         1         1         1  
 1.763017   2.400341   2.462579   2.684701   2.661984         0         0         0         0         0         0        15        16        16        16        16         1         0         0         1         1  
   1.7492   .8742845    1.53278   1.493814   1.575567         0         0         0         0         0         1        10        10        10        10        10         1         1         1         1         1  
 1.704748   1.707194   1.819461   1.798353   1.575567         0         0         0         0         0         0        12        12        12        12        12         1         1         1         1         1  
 1.321756   1.381102   1.715101   1.700828   1.742621         0         0         0         0         0         1        12        12        12        12        12         1         1         1         0         1  
 1.280934   1.292995   1.309636   1.307484   1.662579         0         0         0         0         0         1        11        12        12        12        12         1         1         1         1         1  
 1.609438   1.666372   1.864957   1.790951   1.918512         0         0         0         0         0         0        12        12        12        12        12         1         1         1         1         1  
 1.570697   1.756398   1.715101   1.958805   2.004986         0         0         0         0         0         0        16        16        16        16        16         1         1         1         1         1  
 1.386294   1.344288   1.309636   1.503764   1.584617         0         1         1         1         1         0        12        12        12        12        12         1         1         1         1         1  
 1.934416   1.984825   1.918042   2.178929   2.278665         1         1         1         1         1         1        16        16        16        16        16         1         1         1         1         1  
 1.321756   1.252721    1.53278   2.186961   1.816729         0         0         0         0         0         1        12        12        12        12        12         1         1         1         1         1  
 1.642873   2.155218   2.379506   2.370115   2.454817         0         0         0         0         1         1        14        14        14        14        14         1         1         1         1         1  
 1.609438   1.166954    1.62809   1.780495   2.068044         0         0         0         0         0         1        12        12        13        13        13         1         1         1         1         1  
 1.736951   1.864569   1.819461   1.716957   2.390932         0         0         0         0         0         1        12        12        12        12        12         1         0         0         0         1  
 1.446919   1.516138    1.62809   1.700828   2.085665         0         0         0         0         0         1        14        14        15        15        16         1         1         1         1         1  
 2.711378   2.042423   2.535615   2.936016   3.006314         1         1         1         1         0         1        12        12        12        12        12         1         1         1         1         1  
 1.413423   1.746414   1.268814   1.965066   1.805235         0         0         0         1         1         1        12        12        12        12        12         1         1         1         1         1  
 .8878913   1.247226   1.560395   1.493814   1.703401         0         0         0         0         0         0        14        15        16        16        16         0         0         0         1         1  
 1.965713   1.196368   1.258343   1.756178   1.816729         0         0         0         0         0         0        16        16        16        16        16         1         1         1         1         1  
 1.832582   1.923707   1.755923   2.369282   .9526244         1         1         1         1         1         1        12        12        12        12        12         1         1         1         1         1  
 1.609438   1.710666    1.62079   1.924296   1.331757         1         0         0         0         0         1        11        11        11        11        11         0         0         0         0         0  
 1.903599   1.951333   1.938245   1.924296    1.86552         0         0         0         0         1         0        16        16        16        16        16         1         1         1         1         1  
 2.022871   2.171748   2.063408   1.998219   2.280463         0         0         0         1         1         1        12        12        12        12        12         1         1         1         1         1  
 1.435084   1.567432   2.186146    2.19592   2.028378         0         0         0         0         0         1        12        13        13        13        13         1         1         1         1         1  
 1.906575   1.966208   1.898811   1.955029   1.985869         0         1         1         1         1         0        14        14        14        14        14         1         1         0         0         1  
 1.252763   1.646243   1.427419   1.610707    1.91074         0         0         0         0         0         1        12        12        12        12        12         1         1         1         1         1  
 1.386294   1.244468    1.53278   1.610707   1.662579         0         1         1         1         1         1         8         8         8         8         8         0         0         0         0         0  
 1.348073    1.27975   1.434064   1.548302   1.553508         0         0         1         0         1         1         8         8         8         8         8         1         1         1         1         1  
  1.20896   1.181769   1.869252   1.263142   1.480257         0         0         0         0         0         1        12        13        13        13        13         0         0         0         1         0  
 2.010895   2.052324   2.153356    2.11439   2.356559         1         1         1         1         1         1        12        12        12        12        12         0         0         0         0         0  
 1.589235   1.849599   1.977465    2.13356   2.182364         0         0         0         1         1         1        12        12        12        12        12         0         0         0         0         0  
 2.070653   2.102755   2.360458   2.362593   2.539435         1         1         1         1         1         1        17        17        17        17        17         1         1         1         1         1  
 2.157559   2.180453   2.391441   2.095941   2.217421         0         0         0         1         1         0        16        16        16        16        16         1         1         1         1         1  
 1.321756   1.860101   1.850506   2.429122   2.505582         0         0         0         0         0         1        14        15        15        16        16         1         1         1         1         1  
 1.238374   1.181769   2.015206   2.044245   2.323547         1         1         1         1         1         1        12        12        12        12        12         1         1         1         1         1  
  1.20896   1.505556   2.120566   1.640508   1.620019         0         0         0         0         0         1        12        12        12        12        12         1         1         1         1         1  
 1.223776   1.095827   1.132302    1.27067   .8415982         0         0         0         0         0         1        12        12        12        12        12         0         0         0         0         1  
 1.446919   1.274402   1.481486    1.41909   1.684014         0         0         0         1         1         1        12        12        12        12        12         0         0         0         1         1  
 1.589235    1.63509   1.715101   1.493814   1.846288         0         1         1         1         1         1        13        14        14        15        15         0         0         0         0         0  
 1.193922   1.457617   1.795144   1.219377   1.717698         0         0         0         1         1         0        12        14        14        14        14         1         1         1         1         1  
 1.821318   1.708931    1.53278   1.493814   2.122111         1         1         1         0         0         1        12        12        12        12        12         1         1         1         1         1  
 2.525729   2.155218   1.728346   2.242395   2.443431         0         0         0         0         0         1        15        16        16        16        16         1         1         1         1         1  
 1.591274   2.553248    2.69593   2.828815   2.903847         1         1         1         1         1         1        12        12        12        12        12         1         1         1         1         1  
 1.791759   1.344288   1.271415    1.12275   1.218892         1         1         1         0         0         0        15        16        16        16        16         1         1         1         1         1  
 .4946962   1.166954    1.62809   1.707311   1.830914         0         0         0         0         0         1        16        16        16        16        16         0         0         0         0         0  
 1.166271   1.210757   1.334329   1.963817   1.950261         0         0         1         1         1         0        13        13        13        13        13         1         1         1         1         1  
 1.609438   1.432757    1.53278   1.493814   1.742621         0         0         0         0         0         1        12        12        12        12        12         1         1         1         1         1  
 1.040277   1.462071   1.309636   1.331295   2.233558         0         0         0         0         0         1        14        15        16        16        16         1         1         1         1         1  
 1.386294   1.166954   1.132302   3.103251   1.320088         0         0         0         0         0         0        12        13        14        14        15         1         1         1         1         1  
 1.880991    1.62192   1.889054   2.011416    1.60777         0         0         0         0         1         0        16        16        16        16        16         0         0         0         1         1  
 2.251292   2.209285   2.279468   2.524861   2.356559         0         0         0         0         0         1        16        16        16        16        16         1         1         1         1         1  
 1.766442   1.852611   1.829917   1.993376   1.928782         0         0         0         0         0         1        16        16        16        16        16         1         1         1         1         1  
 1.609438   1.724435   1.393517   1.642234   1.816729         1         1         1         1         1         0        12        12        12        12        12         1         1         1         1         0  
 1.975469   2.005687   2.076266   2.484098    2.27325         1         1         1         1         1         0        12        12        12        12        12         1         1         1         1         1  
 2.014903   2.037435   2.631392   2.370115   2.802013         0         0         0         0         1         1        12        13        13        14        14         1         1         1         1         1  
  1.66203   1.671792   1.670801   1.716957   1.647465         1         1         1         1         1         0         9         9         9         9         9         1         1         1         1         1  
 1.832582   1.812728   1.864957   1.899279   1.885722         1         1         1         1         1         0        12        12        12        12        12         1         1         1         1         1  
 2.327278   2.269539   2.299177   2.519855   2.509876         0         0         0         0         0         0        16        16        16        16        16         1         1         1         0         1  
 1.018847   1.311248   1.755923   1.932069   2.228839         0         0         0         0         0         1        16        16        16        16        16         1         1         1         1         1  
-.0512933   .0623539   .6164888   1.119847  -.6072165         0         0         0         0         0         0         9         9         9         9         9         1         1         1         1         1  
 1.386294   1.462071    1.53278   1.552083   1.742621         0         0         0         0         0         0        12        12        13        14        14         1         1         1         1         1  
 1.266948    1.01925    1.53278   1.245352   1.392518         0         0         0         0         0         0        10        10        10        10        10         1         1         1         1         1  
 1.064711   1.292995   1.190289   1.465414   1.480257         0         0         0         0         0         1        12        12        12        12        12         1         1         1         1         1  
  1.83098   1.851106   1.132302   .5103141   .5639664         0         1         1         1         1         0        12        12        12        12        12         1         1         1         1         0  
 1.609438   1.642539   1.715101   1.756178   1.810999         1         0         0         0         0         0         8         8         8         8         8         1         1         1         1         1  
 1.638997   2.068207    2.04919    2.09045   2.173404         0         0         0         0         0         0        16        16        16        16        16         1         1         1         1         1  
  1.20896   1.479693   1.384279    2.21652   2.356559         0         0         0         0         0         0        14        15        15        16        16         1         1         1         1         1  
 1.871802   1.938995   2.063408   2.235751   2.373893         1         1         1         1         1         1        12        12        12        12        12         0         0         0         0         0  
 1.998774   2.260579    2.44907   2.515545   2.530379         0         0         0         0         1         1        17        18        19        19        19         1         1         1         0         1  
 1.890095   1.876386   2.080901   2.286806   2.321824         1         1         1         1         1         1        14        14        14        14        14         0         0         0         0         1  
 1.508512   1.749753   2.063408   1.963817   2.268714         0         0         0         0         0         1        12        12        12        12        12         1         1         1         1         1  
 2.140066   2.224952   2.361331   2.410104    2.51912         0         0         0         0         0         0        14        14        14        14        14         1         1         1         1         1  
 1.975469   1.774446   2.368294    2.19592   2.396548         0         1         1         1         1         1        13        13        13        13        13         1         1         0         0         0  
 1.658228   .7509863   1.617121   1.857067   1.853199         0         0         0         1         1         0        17        18        18        18        18         1         1         1         1         1  
 1.446919   1.587234   2.099229   1.637048   2.323547         0         0         0         0         0         1        14        15        15        15        15         1         1         1         1         1  
 1.660131   2.221838   1.427419   1.695938   1.529047         0         0         0         0         1         1        12        12        12        12        12         1         1         1         1         1  
 1.543298   1.945868   1.755923   1.151323   1.667566         1         1         1         1         1         0        16        16        16        16        16         1         1         1         1         1  
  1.91986   2.037435   2.149046   2.286806    1.95151         0         0         0         0         0         1         8         8         8         8         9         1         1         1         1         1  
  1.20896   1.511919   1.631719   1.624842   1.692137         0         0         0         0         0         0        11        11        11        11        11         1         1         1         1         1  
 1.740466   2.070628   2.039597   2.410104   1.704999         1         1         1         0         0         1        12        12        12        12        12         1         0         0         0         0  
 1.704748    1.52661   1.884844   1.865377   1.950261         0         1         1         1         1         0        14        14        14        14        14         1         1         1         0         1  
 1.386294   2.037435   .4301592   2.024442   2.028378         1         0         1         1         0         0        15        15        15        15        15         1         0         0         1         1  
  1.20896    1.27975   1.309636   1.131408   1.529047         0         0         0         0         1         0        12        12        12        12        12         1         1         0         0         0  
 1.249902   1.282413   1.324525   1.356848   1.372672         0         0         0         0         0         0        14        14        15        15        15         1         1         1         1         1  
  1.20896   1.166954   1.309636    1.36825   1.374897         0         0         0         0         0         1        14        14        14        14        14         0         0         0         0         1  
 1.832582   2.013399   2.250619   2.398032   2.603887         0         0         0         0         0         0        17        17        17        18        18         1         0         0         0         1  
 1.638997   1.766283   1.176105   1.093336   1.967609         1         1         1         1         1         1        12        12        12        12        12         0         0         1         0         0  
 2.014903   2.077857    2.35344    2.92077   3.089695         0         0         0         0         0         1        16        16        16        16        16         1         1         1         1         1  
 1.504077   1.462071   1.370261   2.523433   2.173404         1         0         0         0         0         1         9         9         9         9         9         1         1         1         1         1  
 1.665818   1.717574   1.864957   1.783494   1.812434         0         0         0         0         1         0        12        12        12        12        12         0         0         0         0         0  
 1.266948    1.27975   1.508487   2.285901     1.6304         0         0         0         0         0         0        14        15        16        16        16         1         1         1         1         1  
 .9162908   1.166954   1.575839   1.533034   2.323547         0         0         0         0         1         1        15        15        15        15        15         1         1         1         1         1  
 1.791759   1.707194   1.832884   1.552083   2.039873         0         0         0         0         0         1        12        12        12        12        12         1         1         1         0         1  
 1.609438   1.567432   1.938245   1.924296   1.885722         1         1         1         1         1         1        14        15        16        16        16         0         0         1         0         1  
 1.386294    1.48405   1.618957   1.771445   1.937682         0         0         0         0         0         1        12        12        12        12        12         1         1         1         1         1  
 1.934416   2.089791   2.558821   2.337103   2.634619         0         0         0         0         0         0        12        12        12        12        12         1         1         1         1         1  
 2.095561   2.037435   2.174634   1.963817   1.950261         0         0         0         0         0         1        11        11        11        11        11         1         1         1         1         1  
 1.386294   1.567432    1.53278    1.27067   2.137777         0         0         0         0         0         1        13        14        15        16        17         1         1         1         0         1  
 1.536867   1.344288   1.470904   1.431938   1.950261         0         0         0         0         0         0         7         7         7         7         7         1         1         1         1         1  
 1.252763   1.492708    1.58157   1.206132   1.276916         0         0         1         0         0         1         8         8         8         8         8         0         0         0         0         0  
 1.294727   1.308661   1.658531   1.599974   1.620019         0         0         0         1         1         0        11        12        12        12        12         1         1         1         1         1  
 2.757475   2.761354   2.687142   3.103251   2.578869         0         0         0         0         0         1        12        12        12        12        12         1         1         1         1         1  
  2.72589   2.506657   2.404909     2.0816   2.928587         0         1         1         1         0         1        12        12        12        12        12         1         1         1         1         1  
 1.717395   1.766283    1.85196   1.955029   1.812434         1         1         1         1         1         0        13        13        13        13        13         1         1         1         1         1  
 1.642873   1.717574   1.894641   2.041935   1.754854         0         0         1         1         0         0        13        13        13        13        13         1         1         1         1         1  
 2.465554    2.50274   2.523064   2.536208   2.535962         1         1         1         1         1         0        16        16        16        16        16         1         1         0         0         0  
 1.906575   1.997915   1.931556   1.712146   2.268714         0         0         1         1         1         1        12        12        13        13        14         1         1         1         1         1  
 1.853168   1.923707   1.755923   1.899279   1.374897         1         1         0         1         0         0         7         7         7         7         7         0         0         1         1         1  
 1.398717   1.450898   1.579663   1.676135   1.765436         0         0         0         0         0         0        12        12        12        12        12         1         1         1         1         1  
 2.004179   1.922305   2.174634   2.948701   2.955935         1         1         1         1         1         1        12        12        12        12        12         0         0         0         0         1  
  1.20896   1.210757   1.755923   1.676135    .911096         0         0         0         0         0         1        14        14        14        14        14         1         1         1         1         1  
 .4446858   1.724435   1.781201   1.548302    2.00853         1         1         1         1         1         0        12        12        12        12        12         1         1         1         1         1  
 1.280934   1.549268   1.796681   1.718556   1.704999         0         0         0         0         1         1        12        12        12        12        12         1         1         1         0         0  
 2.169054   2.188008   2.558821   1.356848   .2354624         0         1         1         1         1         0        12        12        12        12        12         1         1         1         1         1  
 1.335001   1.331709   1.404946    1.23763   1.257114         1         1         1         1         1         0        12        12        12        12        12         0         1         1         1         1  
 .9162908   .9911783   1.245098   1.309891   1.480257         0         0         0         0         0         1        10        10        10        10        10         1         1         1         1         1  
 1.335001   1.857112   1.973612   2.036138   2.022581         0         0         0         0         0         1        12        12        12        12        12         1         1         1         1         1  
 2.203869   1.644393   1.755923   1.825991   2.100834         1         1         1         1         1         0        12        12        12        12        12         1         1         1         1         1  
  1.20896   1.210757   1.132302   1.093336   1.218892         0         0         0         0         0         0        12        13        14        15        16         1         1         1         1         1  
 1.329724   1.972897   2.134907   2.095941   2.320099         0         0         1         1         1         0        16        16        16        16        16         1         1         1         1         1  
 1.832582   1.842029   1.844666   1.857067   1.846288         0         0         0         1         0         1        12        12        12        12        12         1         1         1         1         1  
 2.079442   2.037435   2.092395   2.053429   2.148087         0         0         1         1         1         0        14        14        14        14        14         1         1         1         1         1  
 1.609438   1.684325   2.002783    2.00903   2.100834         1         1         1         0         0         0        12        12        12        12        12         1         1         1         1         1  
 1.504077   2.304596   2.324867   1.676135   2.395748         0         0         0         0         0         1        10        10        12        12        12         1         1         1         1         1  
 1.609438   1.567432   2.017672   2.053429   2.441139         0         0         0         0         0         1        12        12        12        12        12         1         1         1         1         1  
 1.572774   1.344288   1.309636    1.27067   1.480257         1         1         0         1         1         0         5         5         5         5         5         1         1         1         1         1  
 1.609438   1.749753   2.080901   2.326723   2.527576         0         0         0         0         1         1        12        12        12        12        12         1         1         1         1         1  
 1.695616   1.462071      1.572   1.756178   1.950261         0         0         0         0         0         0        13        14        14        14        14         1         1         1         1         1  
 1.547562   1.567432   1.869252   2.186961   1.540411         1         1         1         1         1         0        16        16        16        16        18         1         1         1         1         1  
 1.515127   .6610913    1.62809   1.642234   1.621757         0         0         0         0         1         0        13        13        13        13        13         1         1         1         1         1  
 2.118662  -.2527272   2.080901   2.285901   .0447725         0         0         0         1         1         0        12        12        12        12        12         1         1         1         1         1  
 1.202972   1.567432   1.869252   1.589124   1.662579         0         0         0         0         0         1        12        12        12        12        12         1         1         1         1         1  
 1.512927   1.749753   .9239735   1.801298   1.950261         0         0         0         0         0         0        14        15        16        16        16         1         1         1         0         1  
 1.321756   2.127048   1.978747   2.558524   2.435769         0         0         0         0         0         0        13        13        13        13        13         1         1         1         1         1  
 1.609438   1.707194   1.869252   1.676135   1.662579         0         0         0         0         0         1        12        12        12        12        12         1         1         1         1         0  
 1.386294   1.366539   1.715101   1.479715   1.184543         0         0         0         0         1         1        12        12        12        12        12         1         1         1         1         1  
   1.7492   1.756398   1.649673   1.635313   1.892367         1         1         0         0         0         0        10        10        12        12        12         1         1         1         1         1  
 1.832582   1.666372   1.963262   1.916464   1.892367         0         1         1         0         0         0        13        13        14        15        15         1         1         1         1         1  
 1.446919    .799561   1.460209   1.695938    1.86143         0         0         0         1         0         0        12        12        12        12        12         1         1         1         0         1  
  1.94591   1.255457   1.460209   1.994589   2.190261         0         1         0         0         1         0        13        13        13        13        13         1         1         1         1         1  
 1.252763   1.612405   1.682922   1.790951   2.050106         0         0         0         0         1         0        15        16        17        17        17         1         1         1         1         1  
 1.467874   2.037435   1.795144   2.024442   2.173404         1         1         0         1         0         1        10        10        10        10        10         1         1         1         1         1  
 1.386294   1.344288   1.309636   1.349943   1.192575         0         0         0         0         0         0        12        12        12        12        12         1         1         1         1         1  
 1.832582   2.137281  -.0766584   2.304744   2.396548         1         0         0         1         1         0        12        12        12        12        12         1         1         1         1         1  
 1.824549   1.838984   1.854863   1.790951   1.777394         1         1         1         1         1         0        12        12        12        12        12         0         0         0         0         0  
 1.446919   1.462071   1.522729   1.513616    1.50006         0         0         0         0         0         1        12        12        12        12        12         0         0         0         0         0  
 1.178655   1.940374   2.063408   1.899279   1.885722         0         0         0         0         1         0        12        12        12        12        12         0         0         0         0         0  
 1.871802   2.028647    2.65641   2.632928   2.657681         0         0         0         1         1         1        12        12        12        12        12         0         0         0         0         0  
 1.463255   2.077857   2.002783   1.589124   2.173404         0         0         0         1         1         1        14        14        14        14        14         0         1         1         1         1  
 1.252763   .4648114   1.271415   1.481741   1.324772         0         0         0         0         0         0        13        14        15        16        16         0         0         0         0         0  
 1.609438   1.899609   1.694898   2.047699   2.396548         0         0         0         0         0         0        16        16        16        16        16         1         1         0         0         1  
 1.474763   1.501292   1.289433   1.574471   1.546045         0         0         0         0         0         0        12        12        12        12        12         1         1         1         1         1  
 1.989243   2.018507    2.27662   2.449325    2.71631         1         1         1         1         1         1        13        13        13        13        13         0         0         1         1         1  
 1.075002   1.205026   1.512577   1.583654   1.649156         1         1         1         1         1         0        16        16        16        16        16         1         1         0         0         0  
 1.504077   1.516138   1.479379   2.186961   2.373075         0         0         0         0         0         1        14        15        16        17        18         1         1         1         1         1  
 2.039921    1.78737   1.781201   2.063663   2.133623         0         1         1         1         1         1        16        16        16        16        16         1         1         1         1         1  
